Customer ID,Age,Gender,Location, Income ,Marital Status,Purchase Frequency (Past 6 Months), Average Order Value ,Preferred Product Categories,Last Purchase Date,Return Rate, Customer Lifetime Value (CLV) , Average Star Rating ,NPS Score
C250603,25,Female, Pittsburgh,"51,000",Single,5,"70,889",Locket,6/16/2023,13%,"115,438",9.9,74.38,,,
C572712,53,Male, Detroit,"92,000",Married,6,"57,732",Pendant,3/24/2023,19%,"835,754",3.7,74.75,,,
C380432,73,Male, Detroit,"284,000",Married,8,"151,533",Armlet,3/27/2023,17%,"1,380,325",7.2,76.15,,,
C519938,23,Female, Detroit,"406,000",Single,6,"45,954",Earrings,7/11/2023,18%,"1,130,330",7,63.59,,,
C717502,34,Male, Indianapolis,"411,000",Married,10,"190,271",Locket,7/25/2023,16%,"2,836,050",9.1,80.86,,,
C395136,63,Male, Dallas,"297,000",Married,1,"18,040",Pendant,6/11/2023,9%,"608,871",3.7,77.37,,,
C879252,39,Female, Fresno,"385,000",Single,8,"144,605",Earrings,8/22/2023,1%,"201,265",1.5,58.79,,,
C438538,23,Male, Miami,"425,000",Married,1,"164,899",Locket,7/4/2023,0%,"1,708,469",7,67.41,,,
C703012,69,Female, Chicago,"137,000",Single,1,"25,111",Bracelet,4/1/2023,12%,"1,619,810",9.2,76.64,,,
C132450,51,Male, Columbus,"246,000",Married,7,"120,346",Jewel,7/27/2023,19%,"824,292",2,58.66,,,
C386486,53,Male, Long Beach,"89,000",Single,7,"193,789",Earrings,5/3/2023,2%,"2,759,838",8.9,81.57,,,
C212203,60,Male, San Antonio,"405,000",Single,2,"93,334",Ring,3/29/2023,13%,"2,001,453",4.4,69.04,,,
C291413,27,Female, Miami,"59,000",Single,5,"119,053",Jewel,8/22/2023,0%,"261,384",1.8,87.04,,,
C829443,32,Male, Atlanta,"190,000",Single,8,"53,049",Pendant,4/15/2023,11%,"1,821,739",8.4,93.93,,,
C488813,39,Male, Fort Worth,"397,000",Single,10,"137,154",Pendant,7/24/2023,9%,"1,840,262",3.1,64.51,,,
C195397,60,Female, Dallas,"439,000",Married,3,"146,199",Bracelet,3/14/2023,5%,"1,062,594",2.8,66.05,,,
C921650,60,Female, Mesa,"324,000",Married,3,"118,488",Earrings,7/14/2023,19%,"30,024",1.7,72.96,,,
C579499,28,Female, Portland,"58,000",Single,1,"104,234",Necklace,3/22/2023,12%,"2,324,194",5.9,80.44,,,
C760513,37,Male, St Louis,"242,000",Married,10,"153,164",Ring,8/19/2023,13%,"695,287",2,43.94,,,
C459242,68,Female, St Louis,"295,000",Married,6,"131,696",Necklace,8/20/2023,2%,"789,495",8.1,47.12,,,
C632973,47,Male, Riverside,"246,000",Single,4,"51,467",Locket,5/22/2023,5%,"1,849,868",6.1,88.23,,,
C449970,32,Female, Dallas,"445,000",Married,8,"57,562",Earrings,6/10/2023,4%,"644,417",3.2,65.01,,,
C505212,30,Male, Austin,"92,000",Married,8,"106,031",Locket,4/4/2023,8%,"1,475,129",2.4,81.14,,,
C931851,38,Male, Minneapolis,"413,000",Single,6,"151,719",Ring,4/19/2023,15%,"203,122",4.4,53.2,,,
C784155,75,Male, Atlanta,"274,000",Married,10,"147,299",Locket,4/17/2023,5%,"789,492",4.4,44.89,,,
C196563,47,Female, Wichita,"378,000",Married,9,"175,803",Bracelet,6/23/2023,20%,"908,880",7.3,83.4,,,
C626499,58,Male, Detroit,"292,000",Married,4,"162,723",Bracelet,6/16/2023,18%,"2,402,299",7.3,50.53,,,
C607735,25,Male, Louisville,"84,000",Married,4,"132,001",Armlet,3/15/2023,4%,"2,023,001",3.3,91.29,,,
C717756,68,Male, St Louis,"297,000",Married,6,"165,370",Armlet,7/18/2023,3%,"2,753,601",4.8,80.52,,,
C934956,30,Male, Albuquerque,"449,000",Married,10,"66,195",Bracelet,5/18/2023,0%,"1,770,713",1.5,82.37,,,
C116100,54,Male, Mesa,"449,000",Single,8,"80,864",Jewel,4/3/2023,9%,"1,341,172",7.1,47.57,,,
C453959,18,Female, Detroit,"167,000",Single,5,"47,275",Jewel,5/28/2023,4%,"2,647,160",5.5,67.35,,,
C841684,61,Male, Charlotte,"151,000",Married,2,"115,301",Earrings,3/7/2023,14%,"1,137,819",6.3,52.58,,,
C287257,41,Male, Los Angeles,"136,000",Married,4,"127,052",Jewel,3/26/2023,10%,"554,367",5.5,76.98,,,
C889403,22,Male, Portland,"272,000",Married,7,"178,064",Ring,5/24/2023,6%,"753,158",5.9,71.64,,,
C496229,23,Male, Philadelphia,"103,000",Single,5,"186,751",Armlet,3/14/2023,0%,"1,490,670",8,90.57,,,
C842247,69,Female, Colorado Springs,"227,000",Single,5,"64,547",Armlet,3/19/2023,16%,"2,495,539",1.4,44.46,,,
C812415,42,Female, Virginia Beach,"258,000",Married,5,"154,557",Earrings,6/17/2023,11%,"1,104,763",2.9,56.17,,,
C202269,32,Female, San Antonio,"370,000",Single,4,"114,685",Necklace,7/1/2023,1%,"1,275,009",4,88.28,,,
C429138,57,Female, Philadelphia,"72,000",Single,4,"84,015",Armlet,5/28/2023,17%,"796,156",1.5,51.72,,,
C199746,49,Male, Tucson,"391,000",Single,2,"100,672",Necklace,8/21/2023,1%,"2,399,026",8.3,46.23,,,
C453848,47,Female, San Antonio,"96,000",Married,9,"189,785",Locket,8/8/2023,15%,"1,338,466",8.7,50.52,,,
C438406,46,Female, Minneapolis,"358,000",Single,1,"97,322",Earrings,5/29/2023,4%,"1,104,023",3,76.89,,,
C327736,49,Female, Detroit,"208,000",Married,1,"52,978",Locket,3/17/2023,7%,"2,691,695",7.4,90.34,,,
C994096,24,Female, El Paso,"118,000",Married,10,"189,945",Armlet,6/8/2023,6%,"1,630,205",6.3,64.18,,,
C570765,39,Male, San Antonio,"373,000",Married,2,"101,190",Necklace,8/21/2023,8%,"1,153,775",8.7,75.91,,,
C590301,30,Female, Sacramento,"358,000",Single,1,"150,039",Necklace,5/25/2023,15%,"737,633",4.7,83.76,,,
C452459,62,Male, Newark,"267,000",Married,2,"180,019",Jewel,4/19/2023,3%,"2,429,236",8.4,84.71,,,
C192101,26,Male, Denver,"271,000",Married,9,"192,206",Armlet,5/4/2023,9%,"890,572",3.7,70.81,,,
C463167,22,Female, Colorado Springs,"122,000",Single,10,"51,052",Earrings,5/2/2023,8%,"2,947,271",7.9,86.22,,,
C556216,73,Female, Oklahoma City,"218,000",Married,7,"116,265",Locket,6/5/2023,16%,"2,737,601",3.9,75.82,,,
C919101,33,Male, Los Angeles,"172,000",Single,3,"82,278",Bracelet,6/3/2023,4%,"1,490,529",5,81.82,,,
C502983,20,Male, Wichita,"145,000",Single,2,"181,454",Locket,4/10/2023,16%,"849,116",8.3,82.23,,,
C191843,55,Female, Orlando,"53,000",Single,9,"80,246",Ring,3/6/2023,6%,"148,862",5.4,48.06,,,
C958198,59,Male, Chicago,"74,000",Single,2,"26,208",Earrings,8/19/2023,8%,"2,103,741",8.9,82.03,,,
C733611,25,Male, Columbus,"56,000",Married,4,"63,548",Pendant,3/22/2023,18%,"1,701,326",10,85.8,,,
C311343,50,Male, New York,"225,000",Married,2,"164,505",Pendant,5/31/2023,12%,"1,907,399",2.3,77.64,,,
C566207,45,Male, Mesa,"307,000",Married,5,"137,849",Locket,3/10/2023,3%,"1,986,636",6.8,79,,,
C427514,27,Male, Memphis,"115,000",Single,2,"85,235",Bracelet,4/17/2023,6%,"715,823",6.5,43.6,,,
C619305,40,Male, Atlanta,"198,000",Married,6,"115,314",Bracelet,3/16/2023,7%,"2,802,971",4.5,56.17,,,
C719034,41,Male, Boston,"236,000",Married,8,"13,239",Armlet,5/18/2023,9%,"2,224,139",3.5,61.94,,,
C134773,69,Female, San Antonio,"278,000",Single,8,"187,742",Jewel,3/27/2023,15%,"2,410,211",7.8,52.76,,,
C208134,74,Male, El Paso,"111,000",Married,5,"29,455",Earrings,6/29/2023,14%,"1,179,434",8.2,89.08,,,
C127075,70,Male, Oklahoma City,"439,000",Married,9,"156,533",Bracelet,7/22/2023,10%,"2,423,107",2.1,66.94,,,
C457314,66,Male, Wichita,"420,000",Single,6,"137,891",Ring,5/17/2023,11%,"2,545,823",2.1,47.85,,,
C172428,52,Male, San Jose,"210,000",Single,4,"24,900",Necklace,3/7/2023,6%,"2,178,900",5.1,55.79,,,
C206112,37,Male, Seattle,"210,000",Married,6,"111,942",Bracelet,5/27/2023,9%,"403,161",7.5,85.57,,,
C591828,31,Female, Atlanta,"408,000",Single,10,"17,289",Earrings,7/20/2023,20%,"2,539,629",9.7,52.07,,,
C760894,23,Male, St Louis,"341,000",Married,10,"172,366",Jewel,3/31/2023,4%,"2,702,634",7.8,43.07,,,
C651943,43,Male, Detroit,"306,000",Single,5,"25,865",Armlet,7/24/2023,3%,"630,026",4.5,90.86,,,
C184582,53,Female, San Diego,"101,000",Married,5,"13,237",Bracelet,5/29/2023,0%,"2,230,250",7.3,87.96,,,
C926138,38,Male, Omaha,"226,000",Married,1,"159,598",Necklace,4/24/2023,17%,"311,397",6.3,77.11,,,
C508653,45,Male, Albuquerque,"55,000",Single,8,"157,482",Armlet,8/8/2023,15%,"111,723",3.7,72.67,,,
C380171,35,Female, Orlando,"326,000",Single,9,"159,413",Locket,3/18/2023,11%,"1,624,201",3.3,49.71,,,
C204499,53,Female, Sacramento,"327,000",Single,10,"147,794",Locket,9/1/2023,16%,"1,099,577",3.5,71.11,,,
C664947,44,Male, Albuquerque,"422,000",Married,4,"86,176",Armlet,8/31/2023,6%,"746,534",4.2,80.85,,,
C565513,49,Male, Riverside,"346,000",Married,5,"102,656",Bracelet,7/7/2023,12%,"571,777",10,81.21,,,
C597219,48,Male, Cincinnati,"104,000",Married,7,"153,993",Necklace,4/19/2023,18%,"2,560,608",3.3,53.83,,,
C137767,25,Female, Colorado Springs,"427,000",Single,7,"157,068",Jewel,3/6/2023,7%,"2,918,437",7.3,62.32,,,
C902518,20,Male, Milwaukee,"377,000",Married,10,"144,767",Ring,3/30/2023,5%,"411,891",5.8,50.61,,,
C185599,20,Female, Atlanta,"397,000",Married,4,"100,600",Armlet,5/29/2023,19%,"77,552",9.6,44.04,,,
C231805,64,Female, Tulsa,"437,000",Married,8,"150,860",Jewel,6/10/2023,1%,"572,740",4.1,64.77,,,
C367423,19,Male, Louisville,"152,000",Married,9,"198,214",Jewel,4/7/2023,8%,"773,519",2.4,48.41,,,
C479383,30,Male, Riverside,"262,000",Single,2,"176,442",Ring,3/22/2023,1%,"2,668,368",7.5,50.44,,,
C676871,49,Female, Albuquerque,"282,000",Married,8,"188,319",Earrings,4/9/2023,4%,"395,759",6,90.19,,,
C182220,47,Male, Detroit,"257,000",Single,4,"141,151",Armlet,5/26/2023,16%,"852,355",5.9,41.88,,,
C431944,60,Male, Long Beach,"216,000",Single,3,"111,732",Pendant,5/27/2023,16%,"1,671,499",9.3,47.66,,,
C773207,63,Male, Jacksonville,"64,000",Single,6,"74,948",Necklace,8/10/2023,7%,"2,649,705",5.7,73.05,,,
C635372,67,Male, Newark,"323,000",Married,8,"167,250",Ring,5/19/2023,4%,"2,205,667",4.4,83.72,,,
C344728,38,Male, Mesa,"128,000",Single,5,"9,627",Ring,4/6/2023,13%,"590,238",9.4,41.4,,,
C695916,62,Male, Tulsa,"160,000",Single,8,"37,587",Locket,5/23/2023,6%,"2,253,412",6.6,65.85,,,
C259049,65,Female, Tulsa,"61,000",Single,3,"18,021",Pendant,6/23/2023,7%,"1,256,805",9.5,69.53,,,
C611628,22,Female, Detroit,"132,000",Single,2,"196,035",Armlet,4/8/2023,8%,"1,111,914",4.1,41.45,,,
C587136,65,Female, Philadelphia,"434,000",Married,3,"96,375",Locket,7/20/2023,8%,"1,283,795",3.2,57.82,,,
C187881,36,Male, Newark,"246,000",Single,2,"79,661",Earrings,6/14/2023,15%,"742,510",8.4,76.43,,,
C351065,60,Male, Albuquerque,"230,000",Single,8,"134,279",Armlet,8/25/2023,0%,"497,990",1,73.51,,,
C854601,44,Female, Houston,"53,000",Single,6,"150,458",Ring,4/25/2023,7%,"2,828,793",6.4,79.69,,,
C761331,25,Male, Pittsburgh,"344,000",Single,1,"144,273",Necklace,5/18/2023,19%,"1,912,613",8.2,88.1,,,
C755360,39,Male, Charlotte,"172,000",Married,10,"133,032",Ring,5/7/2023,6%,"380,064",1.2,79.04,,,
C541804,51,Female, Seattle,"319,000",Married,2,"102,127",Earrings,7/22/2023,4%,"2,353,141",1.4,81.27,,,
C930502,49,Female, San Antonio,"408,000",Married,1,"100,246",Necklace,7/28/2023,2%,"166,836",6.4,93.94,,,
C140042,30,Male, Charlotte,"336,000",Married,9,"56,738",Earrings,4/14/2023,7%,"538,345",8.9,49.19,,,
C171921,34,Female, Raleigh,"187,000",Single,1,"102,219",Bracelet,7/13/2023,0%,"1,651,113",1.9,52.22,,,
C408973,46,Male, El Paso,"170,000",Married,9,"100,361",Earrings,5/24/2023,1%,"2,638,263",8.9,88.01,,,
C903592,40,Female, Wichita,"85,000",Married,8,"145,481",Pendant,8/7/2023,10%,"2,109,676",2.2,49.69,,,
C472835,54,Female, Minneapolis,"71,000",Single,4,"75,622",Ring,5/15/2023,11%,"1,476,331",6.6,59.95,,,
C234252,72,Female, St Louis,"175,000",Married,7,"181,414",Pendant,8/24/2023,5%,"439,300",7.4,80.85,,,
C208252,45,Male, Louisville,"235,000",Married,5,"120,364",Pendant,5/21/2023,12%,"878,409",2.8,51.81,,,
C880985,63,Male, Pittsburgh,"173,000",Married,9,"8,375",Jewel,4/25/2023,5%,"530,182",4,69.81,,,
C790833,38,Male, Fresno,"412,000",Married,7,"6,725",Bracelet,5/16/2023,17%,"8,710",1.3,64.78,,,
C495408,34,Female, Nashville,"393,000",Single,4,"19,335",Bracelet,4/22/2023,14%,"2,348,637",3.3,57.11,,,
C353898,46,Female, Miami,"364,000",Married,6,"180,991",Armlet,3/16/2023,12%,"272,669",8,54.36,,,
C865881,70,Female, Memphis,"267,000",Single,9,"118,777",Earrings,3/14/2023,14%,"371,383",8.6,52.8,,,
C288620,29,Male, St Louis,"194,000",Married,8,"35,673",Jewel,7/20/2023,19%,"1,491,016",1.2,89.78,,,
C678974,20,Male, San Jose,"235,000",Single,9,"150,470",Earrings,5/5/2023,6%,"1,665,905",5.4,65.29,,,
C280496,20,Female, San Francisco,"413,000",Married,5,"18,287",Earrings,8/11/2023,0%,"459,098",6.5,91.3,,,
C463232,53,Female, Portland,"53,000",Single,6,"32,504",Armlet,3/16/2023,4%,"235,465",7.5,87.13,,,
C620589,61,Female, Mesa,"272,000",Married,7,"10,702",Earrings,5/23/2023,18%,"678,411",4.3,85.34,,,
C616694,75,Male, Louisville,"85,000",Single,2,"117,233",Jewel,8/26/2023,6%,"148,147",5.7,54.05,,,
C177069,54,Male, Greensboro,"60,000",Married,1,"146,618",Necklace,8/3/2023,3%,"365,545",8.5,50.57,,,
C978277,72,Male, Boston,"436,000",Single,4,"145,435",Jewel,6/4/2023,1%,"2,624,024",3.7,54.73,,,
C664189,26,Female, Oklahoma City,"347,000",Single,8,"137,229",Necklace,7/21/2023,4%,"635,085",4.3,45.69,,,
C292822,18,Male, Philadelphia,"352,000",Married,6,"152,930",Necklace,5/19/2023,0%,"1,069,874",1.3,44.45,,,
C929926,67,Male, Minneapolis,"64,000",Single,8,"124,105",Armlet,8/14/2023,11%,"2,377,615",7.9,70.89,,,
C377887,44,Male, Minneapolis,"266,000",Married,6,"130,898",Ring,4/11/2023,7%,"1,368,360",1.2,60.96,,,
C343077,74,Male, Omaha,"259,000",Married,9,"31,857",Locket,7/14/2023,10%,"2,521,540",8.8,70.07,,,
C795947,26,Male, New York,"264,000",Married,2,"100,103",Locket,6/25/2023,19%,"2,907,476",8.2,80.89,,,
C487601,36,Male, Orlando,"262,000",Married,10,"193,826",Earrings,5/28/2023,11%,"2,701,801",1.9,66.8,,,
C346066,68,Male, Indianapolis,"354,000",Married,10,"128,842",Ring,4/28/2023,14%,"2,241,191",9.4,78.92,,,
C585834,57,Female, Raleigh,"360,000",Single,5,"124,217",Earrings,7/15/2023,7%,"257,783",6.3,46.39,,,
C310235,72,Female, Minneapolis,"123,000",Single,1,"16,486",Ring,7/5/2023,13%,"2,452,335",9.6,48.56,,,
C906222,33,Male, Minneapolis,"59,000",Single,4,"150,851",Bracelet,4/26/2023,20%,"2,829,886",8.1,93.87,,,
C383414,24,Male, Detroit,"195,000",Single,4,"119,503",Jewel,5/4/2023,19%,"337,443",4.6,43.56,,,
C353477,19,Male, Kansas City,"93,000",Single,1,"126,581",Locket,6/20/2023,4%,"2,085,391",7.8,67.76,,,
C441916,34,Male, Orlando,"166,000",Married,9,"51,663",Ring,3/27/2023,0%,"328,140",6.8,68.9,,,
C257808,22,Male, Denver,"59,000",Married,1,"109,404",Earrings,7/11/2023,13%,"246,880",5.4,54.55,,,
C916552,37,Male, Norfolk,"282,000",Single,9,"193,114",Armlet,7/20/2023,1%,"1,945,672",6.8,83.57,,,
C740797,26,Female, Austin,"127,000",Single,10,"71,838",Necklace,3/26/2023,0%,"1,351,050",5.3,90.63,,,
C573316,59,Male, Los Angeles,"155,000",Married,3,"24,131",Armlet,5/7/2023,8%,"1,288,579",1.7,74.6,,,
C655929,71,Male, Columbus,"426,000",Single,7,"62,070",Armlet,5/18/2023,14%,"829,214",4.4,79.64,,,
C130707,22,Female, Philadelphia,"448,000",Single,4,"162,268",Necklace,7/19/2023,17%,"1,453,724",6.2,44.08,,,
C433379,26,Female, Mesa,"430,000",Single,9,"170,093",Necklace,8/31/2023,16%,"987,204",3.7,71.21,,,
C794760,18,Female, Minneapolis,"253,000",Single,6,"45,147",Locket,8/11/2023,17%,"1,547,683",1,82.05,,,
C574156,49,Female, Tucson,"154,000",Married,4,"102,800",Locket,7/28/2023,10%,"2,686,392",9,52.31,,,
C534592,27,Female, Atlanta,"347,000",Married,1,"144,519",Jewel,3/17/2023,9%,"425,285",6.5,69.93,,,
C707609,38,Male, Cincinnati,"153,000",Married,5,"132,948",Earrings,4/6/2023,17%,"1,784,563",2.4,80.43,,,
C103413,52,Male, Colorado Springs,"413,000",Married,3,"126,935",Necklace,7/27/2023,9%,"2,960,496",6.8,49.21,,,
C542438,23,Female, Atlanta,"342,000",Married,4,"41,052",Armlet,5/18/2023,3%,"345,911",3.7,63.72,,,
C667750,74,Female, San Francisco,"261,000",Single,2,"38,768",Jewel,6/23/2023,20%,"1,024,922",5.1,64.36,,,
C134546,32,Female, Riverside,"339,000",Married,8,"12,182",Armlet,4/11/2023,16%,"720,073",1.9,89.04,,,
C869925,50,Male, San Antonio,"309,000",Married,3,"25,380",Earrings,3/13/2023,2%,"1,378,205",1.2,40.47,,,
C726198,30,Female, Newark,"357,000",Married,9,"82,653",Bracelet,4/12/2023,10%,"1,759,523",2.2,73.51,,,
C608709,58,Female, Charlotte,"340,000",Single,5,"130,940",Earrings,4/28/2023,7%,"1,318,032",7,75.62,,,
C170304,38,Female, Columbus,"318,000",Married,2,"129,754",Armlet,4/13/2023,11%,"2,026,606",1.2,81.76,,,
C464090,33,Female, Tampa,"436,000",Single,2,"170,377",Pendant,6/6/2023,1%,"804,506",6.8,88.67,,,
C247767,43,Female, Columbus,"406,000",Married,6,"125,663",Ring,7/10/2023,0%,"2,400,943",8.6,44.41,,,
C977105,61,Male, Colorado Springs,"417,000",Married,10,"158,569",Armlet,5/25/2023,1%,"1,632,453",4.2,50.04,,,
C646327,35,Male, Detroit,"67,000",Single,5,"105,230",Bracelet,8/6/2023,4%,"1,699,943",5.7,81.61,,,
C845591,69,Female, Virginia Beach,"217,000",Married,10,"67,898",Pendant,5/29/2023,11%,"1,000,258",6.2,55.57,,,
C465642,30,Male, Houston,"295,000",Single,8,"40,118",Earrings,3/24/2023,8%,"1,947,231",1.2,74.85,,,
C399330,61,Male, Philadelphia,"298,000",Married,10,"160,538",Pendant,7/31/2023,18%,"2,278,478",8.3,53.97,,,
C809608,20,Female, Virginia Beach,"120,000",Single,7,"128,841",Bracelet,7/4/2023,12%,"2,281,083",8.9,89.78,,,
C792840,21,Male, Austin,"409,000",Single,2,"161,279",Bracelet,4/22/2023,9%,"2,236,446",8.8,81.87,,,
C589053,31,Male, Orlando,"358,000",Single,2,"89,065",Bracelet,5/15/2023,1%,"2,140,969",6.4,46.59,,,
C644448,60,Female, Pittsburgh,"217,000",Single,2,"186,753",Armlet,7/21/2023,17%,"1,296,656",3.6,68.42,,,
C783530,42,Male, Phoenix,"95,000",Married,5,"117,603",Bracelet,3/12/2023,11%,"825,323",5.9,67.52,,,
C117419,67,Male, Fort Worth,"344,000",Married,1,"107,606",Pendant,4/19/2023,12%,"1,204,276",8.7,64.19,,,
C126812,56,Female, Atlanta,"259,000",Married,3,"91,975",Necklace,7/24/2023,13%,"1,932,994",4.6,69.88,,,
C790848,39,Female, Minneapolis,"347,000",Married,5,"126,002",Necklace,5/1/2023,11%,"363,624",5.6,56.49,,,
C268535,56,Female, Tulsa,"180,000",Single,5,"114,304",Necklace,4/21/2023,19%,"2,639,320",8.5,50.51,,,
C633913,38,Female, Columbus,"250,000",Single,7,"178,465",Ring,8/13/2023,8%,"1,797,691",2.9,50.52,,,
C353578,21,Female, Phoenix,"143,000",Married,4,"82,814",Armlet,4/5/2023,16%,"2,167,336",7.4,61.6,,,
C884425,43,Female, Charlotte,"365,000",Single,1,"155,743",Pendant,4/6/2023,8%,"1,568,242",3.8,73.58,,,
C486080,56,Male, Chicago,"306,000",Single,6,"95,422",Pendant,5/26/2023,1%,"2,353,995",4,90.31,,,
C268549,39,Male, Charlotte,"95,000",Single,9,"158,618",Locket,4/26/2023,12%,"2,164,797",1.2,57.62,,,
C506160,21,Male, Sacramento,"91,000",Married,3,"72,136",Bracelet,5/22/2023,10%,"2,820,592",9.4,61.79,,,
C268520,71,Male, Minneapolis,"156,000",Single,9,"5,959",Bracelet,7/30/2023,16%,"2,646,122",1.5,80.93,,,
C809387,58,Male, St Louis,"425,000",Married,10,"47,798",Necklace,6/15/2023,10%,"2,124,255",8,74.66,,,
C444452,23,Male, Orlando,"428,000",Married,5,"191,986",Armlet,8/6/2023,4%,"2,563,670",8,94.64,,,
C782949,38,Female, Nashville,"418,000",Single,3,"127,272",Armlet,3/8/2023,2%,"2,155,918",7.5,62.07,,,
C872936,33,Male, Las Vegas,"236,000",Married,8,"195,498",Pendant,7/18/2023,3%,"2,832,963",7.7,68.87,,,
C538195,53,Male, Mesa,"189,000",Married,6,"18,711",Ring,7/24/2023,2%,"1,219,184",9.2,76.35,,,
C489679,33,Female, Phoenix,"114,000",Single,1,"92,062",Armlet,5/4/2023,8%,"1,344,367",5.1,40.05,,,
C124943,53,Male, New York,"433,000",Single,5,"67,134",Earrings,3/9/2023,17%,"209,773",1.2,60.64,,,
C954291,57,Male, Denver,"442,000",Single,8,"79,413",Armlet,8/27/2023,6%,"2,593,381",6.6,41.85,,,
C336285,25,Female, Mesa,"176,000",Single,8,"39,784",Earrings,3/8/2023,4%,"2,505,292",7.4,67.29,,,
C850879,68,Female, Atlanta,"323,000",Single,5,"180,781",Necklace,8/28/2023,18%,"1,283,788",7.1,48.45,,,
C524916,55,Female, El Paso,"74,000",Single,1,"135,335",Jewel,4/29/2023,10%,"1,647,285",4.7,70.35,,,
C183641,42,Female, Denver,"434,000",Single,10,"47,916",Ring,8/2/2023,18%,"2,396,943",5.2,43.19,,,
C185836,56,Male, San Jose,"336,000",Married,2,"112,112",Earrings,8/28/2023,13%,"1,311,202",8.6,53.37,,,
C155395,19,Male, Oklahoma City,"131,000",Married,8,"82,626",Armlet,8/14/2023,7%,"119,126",4.1,71.89,,,
C675672,70,Male, Oklahoma City,"367,000",Single,6,"56,576",Necklace,6/5/2023,18%,"2,163,154",8,74.02,,,
C489980,62,Female, Virginia Beach,"244,000",Married,2,"33,247",Earrings,5/3/2023,18%,"1,341,184",3.4,57.05,,,
C501661,49,Male, Tucson,"351,000",Single,4,"74,441",Ring,7/10/2023,2%,"982,913",5,93.65,,,
C645288,56,Male, Las Vegas,"375,000",Married,1,"32,121",Pendant,3/8/2023,9%,"1,811,593",7,77.31,,,
C457188,56,Male, San Antonio,"372,000",Married,4,"46,512",Bracelet,8/18/2023,12%,"464,798",2.4,57.96,,,
C323460,24,Female, Milwaukee,"279,000",Married,7,"48,876",Necklace,8/28/2023,5%,"1,055,780",8.6,42.16,,,
C257620,67,Female, Virginia Beach,"341,000",Single,7,"138,964",Necklace,7/13/2023,4%,"2,952,261",7.3,71.28,,,
C271652,40,Male, Las Vegas,"225,000",Married,2,"184,871",Necklace,4/12/2023,1%,"1,295,297",3,66.63,,,
C305992,49,Female, Philadelphia,"90,000",Single,2,"91,630",Pendant,8/30/2023,4%,"702,827",3.1,73.34,,,
C550990,30,Female, Orlando,"384,000",Single,2,"129,547",Ring,6/13/2023,1%,"363,109",6.1,86.04,,,
C820614,45,Male, Boston,"413,000",Single,5,"60,025",Jewel,4/11/2023,13%,"1,846,580",1.9,63.29,,,
C358322,54,Male, Indianapolis,"378,000",Married,10,"121,219",Locket,8/6/2023,19%,"989,675",2.7,83.5,,,
C236907,44,Male, Louisville,"192,000",Married,9,"134,033",Jewel,8/15/2023,0%,"2,832,321",4.9,82.52,,,
C291844,42,Female, Virginia Beach,"291,000",Single,2,"1,367",Earrings,4/17/2023,7%,"2,621,431",7.9,77.42,,,
C766084,56,Male, Philadelphia,"386,000",Married,1,"32,383",Armlet,6/15/2023,0%,"1,669,090",8.3,60.53,,,
C849328,61,Male, Nashville,"91,000",Married,4,"76,609",Earrings,3/8/2023,14%,"1,589,119",3.2,91.55,,,
C294657,70,Female, Louisville,"140,000",Married,3,"128,152",Earrings,5/31/2023,0%,"2,687,358",3.7,77.48,,,
C333430,50,Female, Mesa,"283,000",Married,9,"21,095",Bracelet,3/27/2023,15%,"222,965",7.4,50.22,,,
C145182,26,Male, Tampa,"320,000",Married,5,"83,059",Earrings,5/2/2023,3%,"2,161,860",5.8,94.25,,,
C397956,35,Male, Wichita,"67,000",Single,6,"36,984",Necklace,6/12/2023,17%,"182,391",8.2,65.9,,,
C610652,71,Female, Chicago,"58,000",Married,9,"176,639",Pendant,8/10/2023,18%,"995,902",9,75.17,,,
C151130,23,Female, Charlotte,"291,000",Married,6,"126,977",Necklace,8/27/2023,3%,"2,345,781",4.2,68.85,,,
C179804,65,Male, Wichita,"285,000",Single,6,"174,514",Ring,7/14/2023,19%,"2,287,263",7.9,56.73,,,
C581721,36,Female, Portland,"273,000",Single,7,"35,583",Bracelet,4/27/2023,12%,"612,366",8.5,44.25,,,
C283783,47,Female, Austin,"421,000",Married,7,"198,707",Locket,7/4/2023,18%,"180,824",6,94.66,,,
C218261,24,Female, El Paso,"86,000",Single,2,"140,353",Pendant,8/25/2023,13%,"631,517",3,85.23,,,
C983886,73,Male, Greensboro,"71,000",Single,3,"77,723",Armlet,5/4/2023,7%,"124,129",9.5,58.98,,,
C279033,47,Female, Phoenix,"288,000",Single,3,"45,671",Jewel,5/5/2023,3%,"1,957,428",5.8,66.45,,,
C851170,20,Female, Miami,"144,000",Married,7,"106,948",Jewel,4/29/2023,1%,"1,848,970",8.6,72.59,,,
C910530,75,Male, Minneapolis,"55,000",Single,9,"52,891",Ring,7/25/2023,7%,"2,911,390",6.4,81.34,,,
C797626,73,Male, Austin,"369,000",Married,4,"179,908",Necklace,3/18/2023,19%,"360,500",4.8,84.62,,,
C472575,58,Male, Austin,"251,000",Single,7,"24,045",Jewel,5/17/2023,13%,"163,150",8.8,45.06,,,
C752087,48,Male, Los Angeles,"385,000",Married,2,"189,102",Pendant,3/6/2023,10%,"832,780",7.8,79.73,,,
C517842,68,Male, Tulsa,"57,000",Single,1,"65,902",Bracelet,6/18/2023,18%,"2,467,196",1.6,93.54,,,
